B_ext (T),Mz/Ms,Moment_Am2
-3.3000000000000007,0.9537198028811824,0.00237919814942327
-3.599999999999998,0.9748706085053404,0.0024319620298080386
-3.8999999999999986,0.9878336979484832,0.0024643004150662257
-4.199999999999999,0.9962520418352406,0.002485301245851195
-4.5,0.9959459856676993,0.002484537742498078
-4.800000000000001,1.0,0.0024946510937863776
-5.099999999999998,1.0,0.0024946510937863776
-5.399999999999999,0.9984559805151352,0.002490799303889632
-5.699999999999999,0.9981515626503575,0.002490039887530296
-6.0,0.9976541539720565,0.002488799026426914
-6.300000000000001,0.9991061061421804,0.0024924211404962386
-6.599999999999998,1.0,0.0024946510937863776
-6.899999999999999,0.9978415539035033,0.002489266523870873
-7.199999999999999,1.0,0.0024946510937863776
-7.5,0.999831903572714,0.002494231751850187
-7.800000000000001,1.0,0.0024946510937863776
-8.099999999999998,1.0,0.0024946510937863776
-8.399999999999999,1.0,0.0024946510937863776
-8.7,0.9988240808312165,0.0024917175857457675
-9.0,1.0,0.0024946510937863776
-9.3,0.9998576513680528,0.0024942959836159913
-9.599999999999998,0.999217596394811,0.0024926992697769106
-9.899999999999999,1.0,0.0024946510937863776
-10.2,1.0,0.0024946510937863776
-10.5,0.9992538169791202,0.002492789627497175
-10.799999999999997,1.0,0.0024946510937863776
-11.099999999999998,0.9974241830544714,0.0024882253292258212
-11.399999999999999,1.0,0.0024946510937863776
-11.7,0.9985154885377386,0.002490947755643309
-12.0,0.9986715314019813,0.002491337028145269
-12.299999999999997,1.0,0.0024946510937863776
-12.599999999999998,0.9990872250343231,0.0024923740387198705
-12.899999999999999,1.0,0.0024946510937863776
-13.2,1.0,0.0024946510937863776
-13.5,1.0,0.0024946510937863776
-13.799999999999997,0.9997207454921911,0.0024939544512230273
-14.100000000000001,0.9985496395975604,0.002491032950622047
-14.399999999999999,0.9997767762350964,0.0024940942283771016
-14.699999999999996,1.0,0.0024946510937863776
-15.0,0.999557047648178,0.0024935460822174097
-15.299999999999997,0.9973894019662254,0.002488138562545985
-15.600000000000001,0.9982593146529217,0.0024903086911813505
-15.899999999999999,1.0,0.0024946510937863776
-16.199999999999996,0.9971660107590209,0.00248758127942659
-16.5,1.0,0.0024946510937863776
-16.799999999999997,1.0,0.0024946510937863776
-17.1,1.0,0.0024946510937863776
-17.4,1.0,0.0024946510937863776
-17.699999999999996,1.0,0.0024946510937863776
-18.0,0.9992475015008289,0.0024927738725823477
-18.0,-1.0,-0.0024946510937863776
-17.7,-0.9984885503187344,-0.002490880554185805
-17.4,-1.0,-0.0024946510937863776
-17.1,-1.0,-0.0024946510937863776
-16.8,-0.9992440673983365,-0.002492765305694809
-16.5,-1.0,-0.0024946510937863776
-16.2,-1.0,-0.0024946510937863776
-15.9,-0.9956208541039436,-0.0024837266526869304
-15.6,-0.9978258860141825,-0.0024892274379536418
-15.3,-1.0,-0.0024946510937863776
-15.0,-1.0,-0.0024946510937863776
-14.7,-1.0,-0.0024946510937863776
-14.4,-1.0,-0.0024946510937863776
-14.1,-0.9993136628183952,-0.002492938921985581
-13.8,-1.0,-0.0024946510937863776
-13.5,-0.9958064234661618,-0.002484189583499361
-13.2,-1.0,-0.0024946510937863776
-12.9,-0.9994416802682599,-0.0024932582808569093
-12.600000000000001,-0.9999936686629634,-0.0024946352993095136
-12.3,-1.0,-0.0024946510937863776
-12.0,-1.0,-0.0024946510937863776
-11.7,-0.9999398507846332,-0.002494501042480472
-11.4,-0.9971878714056353,-0.0024876358141125775
-11.100000000000001,-0.9980090939521811,-0.00248968447783656
-10.8,-0.9980800508035381,-0.0024898614904234097
-10.5,-1.0,-0.0024946510937863776
-10.2,-1.0,-0.0024946510937863776
-9.9,-0.9969568943194523,-0.002487059606871892
-9.6,-1.0,-0.0024946510937863776
-9.3,-1.0,-0.0024946510937863776
-9.0,-0.9994264131754997,-0.0024932201947872566
-8.700000000000001,-0.9984890384169808,-0.002490881771820629
-8.4,-0.9986007852874298,-0.0024911605412732225
-8.1,-0.9969547503511573,-0.0024870542584190395
-7.800000000000001,-1.0,-0.0024946510937863776
-7.5,-0.9986347493626793,-0.0024912452697906924
-7.200000000000001,-1.0,-0.0024946510937863776
-6.9,-0.999322163581398,-0.002492960128423304
-6.6,-1.0,-0.0024946510937863776
-6.300000000000001,-1.0,-0.0024946510937863776
-6.0,-1.0,-0.0024946510937863776
-5.700000000000001,-1.0,-0.0024946510937863776
-5.4,-1.0,-0.0024946510937863776
-5.1,-1.0,-0.0024946510937863776
-4.800000000000001,-0.9978787599214488,-0.0024893593399042363
-4.5,-1.0,-0.0024946510937863776
-4.200000000000001,-0.9983363008236009,-0.0024905007448162418
-3.9000000000000004,-1.0,-0.0024946510937863776
-3.6000000000000014,-0.9990907078608973,-0.002492382727156994
-3.3000000000000007,-1.0,-0.0024946510937863776
-3.0,-1.0,-0.0024946510937863776
-2.700000000000001,-0.9971476054302008,-0.0024875353645529177
-2.4000000000000004,-0.9950978204234184,-0.0024824218661437213
-2.1000000000000014,-0.9985468975144673,-0.00249102611008146
-1.8000000000000007,-1.0,-0.0024946510937863776
-1.5,-0.9975205342675455,-0.0024884656918849036
-1.1999999999999993,-1.0,-0.0024946510937863776
-0.9000000000000021,-0.9934796793425529,-0.0024783851687264387
-0.6000000000000014,-0.9942091642882309,-0.0024802049791440755
-0.3000000000000007,-0.9880560858195675,-0.002464855195212071
0.0,-0.9792503145410034,-0.0024428878682603685
0.3000000000000007,-0.9543412277292466,-0.0023807483876001996
0.5999999999999979,-0.9054164756088937,-0.0022586982012099337
0.8999999999999986,-0.8077321873568706,-0.0020150099846762805
1.1999999999999993,-0.637539138323505,-0.0015904377087503562
1.5,-0.35504929767641996,-0.0008857241187965662
1.8000000000000007,0.001751283585623159,4.368841512404942e-06
2.099999999999998,0.35509398503908285,0.0008858355981747116
2.3999999999999986,0.6331210134984672,0.001579416028823091
2.6999999999999993,0.8119713190282649,0.002025585139137029
3.0,0.9059341029002468,0.0022599895006984814
3.3000000000000007,0.9556537131539661,0.0023840225808005547
3.599999999999998,0.9778299686804708,0.0024393446009058355
3.8999999999999986,0.9909331235613402,0.002472032400561449
4.199999999999999,0.9942384572594993,0.0024802780548868904
4.5,0.9994297427355091,0.0024932285008777756
4.800000000000001,0.9987221654217115,0.002491463342357972
5.099999999999998,1.0,0.0024946510937863776
5.399999999999999,0.9979778691261205,0.002489606582790075
5.699999999999999,0.9979136054414885,0.0024894462673189168
6.0,1.0,0.0024946510937863776
6.300000000000001,1.0,0.0024946510937863776
6.599999999999998,1.0,0.0024946510937863776
6.899999999999999,0.9976190910327511,0.002488711556627024
7.199999999999999,1.0,0.0024946510937863776
7.5,0.9998699559038741,0.0024943266791397365
7.800000000000001,0.9994078184678414,0.002493173807479458
8.099999999999998,0.9988378622044715,0.0024917519654636317
8.399999999999999,0.9998395413660905,0.002494250805479788
8.7,0.9998153812883501,0.0024941905345154266
9.0,1.0,0.0024946510937863776
9.3,0.9986942101157649,0.0024913936036234153
9.599999999999998,1.0,0.0024946510937863776
9.899999999999999,0.9994020052881802,0.0024931593056244576
10.2,1.0,0.0024946510937863776
10.5,0.998571875862286,0.0024910884223441664
10.799999999999997,1.0,0.0024946510937863776
11.099999999999998,1.0,0.0024946510937863776
11.399999999999999,0.9971121544451724,0.0024874469267143406
11.7,1.0,0.0024946510937863776
12.0,1.0,0.0024946510937863776
12.299999999999997,0.9993913088453078,0.0024931326217315464
12.599999999999998,0.9969932930975742,0.002487150409123546
12.899999999999999,1.0,0.0024946510937863776
13.2,1.0,0.0024946510937863776
13.5,1.0,0.0024946510937863776
13.799999999999997,1.0,0.0024946510937863776
14.100000000000001,0.9992324487861641,0.0024927363213112447
14.399999999999999,0.998773072531737,0.0024915903378356784
14.699999999999996,1.0,0.0024946510937863776
15.0,1.0,0.0024946510937863776
15.299999999999997,0.9993016979303455,0.0024929090737645207
15.600000000000001,0.9991647394011121,0.002492567410019765
15.899999999999999,1.0,0.0024946510937863776
16.199999999999996,0.9951337979862147,0.002482511617610102
16.5,0.9994638526389891,0.002493313593185801
16.799999999999997,1.0,0.0024946510937863776
17.1,1.0,0.0024946510937863776
17.4,1.0,0.0024946510937863776
17.699999999999996,1.0,0.0024946510937863776
18.0,1.0,0.0024946510937863776
