B_ext (T),Mz/Ms,Moment_Am2
3.0,-1.0,-0.002564866111213275
2.700000000000001,-0.9973150899711962,-0.0025579796764687393
2.4000000000000004,-0.9971428441373255,-0.0025575378889666463
2.1000000000000014,-1.0,-0.002564866111213275
1.8000000000000007,-0.9976088811166464,-0.0025587332114214785
1.5,-1.0,-0.002564866111213275
1.1999999999999993,-1.0,-0.002564866111213275
0.9000000000000021,-0.9999400372357331,-0.002564712314751272
0.6000000000000014,-0.9989167646320082,-0.002562087757527445
0.3000000000000007,-1.0,-0.002564866111213275
0.0,-0.9975914682321585,-0.0025586885497041576
-0.3000000000000007,-0.9917064169307208,-0.0025435941810583486
-0.5999999999999979,-0.9842318746193416,-0.0025244229807870624
-0.8999999999999986,-0.9653099816543376,-0.0024758908587611183
-1.1999999999999993,-0.9240136984072933,-0.00236997142134171
-1.5,-0.8464201978518411,-0.002170954481316622
-1.8000000000000007,-0.7040257139987808,-0.0018057316952582022
-2.099999999999998,-0.46208076143482735,-0.0011851752856478145
-2.3999999999999986,-0.12439219800592743,-0.00031904933316473475
-2.6999999999999993,0.24400968581715796,0.000625852173960227
-3.0,0.5535769359211992,0.0014198507228935665
-3.3000000000000007,0.7595186667759235,0.001948063689247454
-3.599999999999998,0.8811234770959726,0.0022599637461978668
-3.8999999999999986,0.941207219156664,0.002414070500044214
-4.199999999999999,0.9715978671173157,0.0024920184430963013
-4.5,0.987015383377862,0.0025315623080720564
-4.800000000000001,0.9947159840001235,0.002551313317644083
-5.099999999999998,0.9998397044912835,0.002564454974695188
-5.399999999999999,0.9980335675626202,0.0025598224752946485
-5.699999999999999,0.9985269552065063,0.002561087948542144
-6.0,1.0,0.002564866111213275
-6.300000000000001,0.998159302228332,0.002560144967877738
-6.599999999999998,1.0,0.002564866111213275
-6.899999999999999,1.0,0.002564866111213275
-7.199999999999999,1.0,0.002564866111213275
-7.5,0.9997533168076842,0.002564233401853098
-7.800000000000001,1.0,0.002564866111213275
-8.099999999999998,1.0,0.002564866111213275
-8.399999999999999,1.0,0.002564866111213275
-8.7,0.9994396634266234,0.0025634289229253477
-9.0,0.9966296787236743,0.0025562216883877257
-9.3,1.0,0.002564866111213275
-9.599999999999998,0.9992934589573363,0.0025630539280367655
-9.899999999999999,0.9983135127614361,0.0025605404972480887
-10.2,1.0,0.002564866111213275
-10.5,1.0,0.002564866111213275
-10.799999999999997,0.9971623251500349,0.002557587855155957
-11.099999999999998,0.9998019163327287,0.002564358053127906
-11.399999999999999,0.9994615315011592,0.002563485011608642
-11.7,1.0,0.002564866111213275
-12.0,0.9962097562443364,0.0025551446434511353
-12.299999999999997,0.9992288784541393,0.0025628882876926706
-12.599999999999998,0.9997235017424595,0.0025641569302026993
-12.899999999999999,1.0,0.002564866111213275
-13.2,0.9978332202769336,0.0025593086113311174
-13.5,0.9941191361267079,0.0025497824827600095
-13.799999999999997,0.9972319433357522,0.002557766416481227
-14.100000000000001,1.0,0.002564866111213275
-14.399999999999999,1.0,0.002564866111213275
-14.699999999999996,1.0,0.002564866111213275
-15.0,1.0,0.002564866111213275
-15.299999999999997,0.9983953793929173,0.0025607504741968143
-15.600000000000001,1.0,0.002564866111213275
-15.899999999999999,0.9999778845090548,0.002564809387940017
-16.199999999999996,0.999598084110787,0.002563835250769474
-16.5,1.0,0.002564866111213275
-16.799999999999997,1.0,0.002564866111213275
-17.1,0.9981971172612862,0.0025602419583742562
-17.4,0.9979521454437236,0.0025596136384611876
-17.699999999999996,0.9998669557995793,0.0025645248706523223
-18.0,0.9998668600968897,0.002564524625187737
-18.0,-1.0,-0.002564866111213275
-17.7,-1.0,-0.002564866111213275
-17.4,-0.9992446816799151,-0.00256292882085091
-17.1,-0.9973243297313359,-0.002558003375216397
-16.8,-0.9985740162541081,-0.002561208653828296
-16.5,-0.9986297577780672,-0.0025613516233740858
-16.2,-0.9975085252467649,-0.002558475812051759
-15.9,-1.0,-0.002564866111213275
-15.6,-1.0,-0.002564866111213275
-15.3,-1.0,-0.002564866111213275
-15.0,-1.0,-0.002564866111213275
-14.7,-1.0,-0.002564866111213275
-14.4,-0.9998602519923269,-0.0025645076762842844
-14.1,-1.0,-0.002564866111213275
-13.8,-1.0,-0.002564866111213275
-13.5,-1.0,-0.002564866111213275
-13.2,-1.0,-0.002564866111213275
-12.9,-0.9973089042281469,-0.0025579638108660196
-12.600000000000001,-1.0,-0.002564866111213275
-12.3,-0.9993517222656818,-0.002563203365621868
-12.0,-0.9985836915716788,-0.002561233469722448
-11.7,-1.0,-0.002564866111213275
-11.4,-0.9988418305389346,-0.002561895561611546
-11.100000000000001,-0.9995709294291389,-0.0025637656026467545
-10.8,-0.9986051896085938,-0.002561288609308789
-10.5,-1.0,-0.002564866111213275
-10.2,-1.0,-0.002564866111213275
-9.9,-1.0,-0.002564866111213275
-9.6,-1.0,-0.002564866111213275
-9.3,-0.9989283426103847,-0.0025621174534918192
-9.0,-1.0,-0.002564866111213275
-8.700000000000001,-1.0,-0.002564866111213275
-8.4,-1.0,-0.002564866111213275
-8.1,-0.9978004862606995,-0.002559224652962195
-7.800000000000001,-1.0,-0.002564866111213275
-7.5,-0.9969773366343939,-0.0025571133843812262
-7.200000000000001,-1.0,-0.002564866111213275
-6.9,-1.0,-0.002564866111213275
-6.6,-0.9982899944343177,-0.00256048017588787
-6.300000000000001,-0.9989643456940736,-0.002562209796581072
-6.0,-1.0,-0.002564866111213275
-5.700000000000001,-1.0,-0.002564866111213275
-5.4,-1.0,-0.002564866111213275
-5.1,-0.9982979462405224,-0.002560500571206127
-4.800000000000001,-0.9989204949837062,-0.002562097325380098
-4.5,-1.0,-0.002564866111213275
-4.200000000000001,-0.9992055269956484,-0.0025628283943281397
-3.9000000000000004,-1.0,-0.002564866111213275
-3.6000000000000014,-1.0,-0.002564866111213275
-3.3000000000000007,-0.9998697616151314,-0.0025645320671935463
-3.0,-1.0,-0.002564866111213275
-2.700000000000001,-0.9991454647857076,-0.002562674342801298
-2.4000000000000004,-0.9990698650153501,-0.0025624804395122927
-2.1000000000000014,-0.9991278767063979,-0.002562629231732715
-1.8000000000000007,-0.997747830688966,-0.0025590895984706893
-1.5,-1.0,-0.002564866111213275
-1.1999999999999993,-1.0,-0.002564866111213275
-0.9000000000000021,-1.0,-0.002564866111213275
-0.6000000000000014,-0.9987374120588032,-0.002561627742190472
-0.3000000000000007,-0.998133926183646,-0.0025600798817206863
0.0,-0.9949891545898949,-0.0025520139636323676
0.3000000000000007,-0.990246888973303,-0.0025398506872619992
0.5999999999999979,-0.9830802089675912,-0.0025214691125854394
0.8999999999999986,-0.9642483203548908,-0.0024731678396725807
1.1999999999999993,-0.9273210403820736,-0.0023784543106910175
1.5,-0.8462174489165301,-0.0021704344574433585
1.8000000000000007,-0.7044334770871963,-0.0018067775529850827
2.099999999999998,-0.4642837726330497,-0.0011908257144127583
2.3999999999999986,-0.12658174953516355,-0.00032466523968082767
2.6999999999999993,0.2440891308504512,0.000626055939833825
3.0,0.5577105207697497,0.0014304528145894382
3.3000000000000007,0.7631392484960041,0.0019573499966041674
3.599999999999998,0.8764386151795073,0.0022479477026326107
3.8999999999999986,0.9411283096154756,0.0024138681076361673
4.199999999999999,0.9724006651799957,0.002494077512641417
4.5,0.9878674128009315,0.002533747649465044
4.800000000000001,0.9943419599261761,0.002550353995972037
5.099999999999998,0.9957161524626298,0.0025538786158390697
5.399999999999999,0.999404432018913,0.0025633385590816612
5.699999999999999,0.9982209986188129,0.0025603032108588667
6.0,0.9952018307147694,0.0025525594494177225
6.300000000000001,0.9984325805898481,0.0025608458902861182
6.599999999999998,0.9985573528675676,0.00256116591447286
6.899999999999999,1.0,0.002564866111213275
7.199999999999999,1.0,0.002564866111213275
7.5,0.9979019878721483,0.0025594849910056338
7.800000000000001,1.0,0.002564866111213275
8.099999999999998,1.0,0.002564866111213275
8.399999999999999,0.9971276234314095,0.002557498849893854
8.7,0.9958933556085463,0.0025543331181828314
9.0,0.9998142939125683,0.002564389799962975
9.3,1.0,0.002564866111213275
9.599999999999998,0.9988102967384145,0.002561814681635234
9.899999999999999,0.9945776485342781,0.002550958505695757
10.2,0.999941023315812,0.002564714843914649
10.5,0.998842756128237,0.002561897935624181
10.799999999999997,0.9982211853842148,0.002560303689887116
11.099999999999998,0.9993516250608129,0.0025632031163043936
11.399999999999999,0.9977428861790413,0.0025590769164647465
11.7,1.0,0.002564866111213275
12.0,1.0,0.002564866111213275
12.299999999999997,0.9988810866802911,0.002561996248358168
12.599999999999998,1.0,0.002564866111213275
12.899999999999999,0.9999357995452529,0.0025647014456425692
13.2,0.9969635875848556,0.0025570781199100038
13.5,0.9997117064870923,0.0025641266769519354
13.799999999999997,0.9990856869173581,0.0025625210205725674
14.100000000000001,0.9965185686449917,0.002555936705912298
14.399999999999999,0.9986959150438522,0.0025615213079031086
14.699999999999996,1.0,0.002564866111213275
15.0,0.9987610087542629,0.0025616882645549937
15.299999999999997,1.0,0.002564866111213275
15.600000000000001,1.0,0.002564866111213275
15.899999999999999,0.9993873092722718,0.00256329464152907
16.199999999999996,1.0,0.002564866111213275
16.5,1.0,0.002564866111213275
16.799999999999997,0.999336946955299,0.0025631654689289847
17.1,0.9982020858325097,0.0025602547020942084
17.4,0.9991553360097057,0.002562699661169207
17.699999999999996,0.9972515570946892,0.002557816723146838
18.0,0.997301629622276,0.002557945152475949
