B_ext (T),Mz/Ms,Moment_Am2
2.3999999999999986,0.5706383838765839,0.0014278014375768242
2.6999999999999993,0.7745503153419065,0.0019380120317317078
3.0,0.8881442304189879,0.002222236787425875
3.3000000000000007,0.9451731254526565,0.0023649294989804845
3.599999999999998,0.9746718826346077,0.0024387387082821653
3.8999999999999986,0.9886009926342252,0.0024735909086310306
4.199999999999999,0.9930267381732835,0.002484664621899473
4.5,0.9975107720321204,0.002495884179101877
4.800000000000001,1.0,0.0025021125075344124
5.099999999999998,1.0,0.0025021125075344124
5.399999999999999,1.0,0.0025021125075344124
5.699999999999999,0.9965190269675986,0.002493402721371651
6.0,0.9979274604654632,0.0024969267804426888
6.300000000000001,0.999113387137266,0.002499894102401225
6.599999999999998,0.9984385846178497,0.002498205670577278
6.899999999999999,0.9964454024155422,0.0024932185044590893
7.199999999999999,0.999389387880614,0.002500584687313245
7.5,1.0,0.0025021125075344124
7.800000000000001,1.0,0.0025021125075344124
8.099999999999998,0.9997741397534372,0.002501547379786533
8.399999999999999,1.0,0.0025021125075344124
8.7,1.0,0.0025021125075344124
9.0,1.0,0.0025021125075344124
9.3,0.99913125694006,0.002499938814658303
9.599999999999998,1.0,0.0025021125075344124
9.899999999999999,1.0,0.0025021125075344124
10.2,0.9997025000933026,0.002501368129296875
10.5,1.0,0.0025021125075344124
10.799999999999997,1.0,0.0025021125075344124
11.099999999999998,1.0,0.0025021125075344124
11.399999999999999,1.0,0.0025021125075344124
11.7,1.0,0.0025021125075344124
12.0,1.0,0.0025021125075344124
12.299999999999997,0.9987291446056943,0.002498932684357053
12.599999999999998,0.9999677580012518,0.0025020318344260773
12.899999999999999,0.9979270706057718,0.0024969258049698786
13.2,1.0,0.0025021125075344124
13.5,0.9946138162296105,0.0024886356697546423
13.799999999999997,0.9982595287739389,0.0024977576527106817
14.100000000000001,1.0,0.0025021125075344124
14.399999999999999,0.9988676829934027,0.002499279322989712
14.699999999999996,0.9997746363332254,0.0025015486222850327
15.0,0.9980960345211363,0.002497348571695834
15.299999999999997,1.0,0.0025021125075344124
15.600000000000001,0.9971462005409454,0.0024949719802139173
15.899999999999999,1.0,0.0025021125075344124
16.199999999999996,1.0,0.0025021125075344124
16.5,1.0,0.0025021125075344124
16.799999999999997,0.9987407730907774,0.0024989617801350226
17.1,1.0,0.0025021125075344124
17.4,0.9974925713275808,0.002495838638891402
17.699999999999996,1.0,0.0025021125075344124
18.0,1.0,0.0025021125075344124
