B_ext (T),Mz/Ms,Moment_Am2
1.5,-0.9986335676611557,-0.002768790970018733
1.1999999999999993,-1.0,-0.002772579512326393
0.9000000000000021,-0.9986627629639176,-0.002768871916317027
0.6000000000000014,-0.9971171501927173,-0.002764586582013607
0.3000000000000007,-1.0,-0.002772579512326393
0.0,-0.9995677085222878,-0.002771380949831935
-0.3000000000000007,-1.0,-0.002772579512326393
-0.5999999999999979,-0.999628880646226,-0.002771550554409491
-0.8999999999999986,-1.0,-0.002772579512326393
-1.1999999999999993,-1.0,-0.002772579512326393
-1.5,-0.9992868346717618,-0.0027706022047484184
-1.8000000000000007,-0.9958634517256881,-0.002761110603329287
-2.099999999999998,-0.9927643096718222,-0.0027525179855649486
-2.3999999999999986,-0.9922068041978518,-0.002750972257309809
-2.6999999999999993,-0.9796153994707878,-0.002716061586532142
-3.0,-0.952751453334802,-0.0026415791598552677
-3.3000000000000007,-0.9091330932132152,-0.0025206437882208817
-3.599999999999998,-0.8102274099316866,-0.0022464199171018722
-3.8999999999999986,-0.6353435262386286,-0.0017615404441384277
-4.199999999999999,-0.3558433683962131,-0.0009866040328125535
-4.5,0.0013788078011415113,3.822854260880758e-06
-4.800000000000001,0.3577029715103423,0.0009917599303078466
-5.099999999999998,0.6344118005990859,0.0017589571607191225
-5.399999999999999,0.8088006794007446,0.002242464193262172
-5.699999999999999,0.9081953124457786,0.0025180437164780325
-6.0,0.9531892102948031,0.0026427928758339446
-6.300000000000001,0.9774187539620843,0.0027099712121988664
-6.599999999999998,0.9902649267474537,0.0027455882476753865
-6.899999999999999,0.9948132127965575,0.002758198732391332
-7.199999999999999,0.9972664110139575,0.0027650004195085708
-7.5,0.9966663084398507,0.002763336587406308
-7.800000000000001,0.9994545764257314,0.002771067282098836
-8.099999999999998,0.9988660484020786,0.002769435541358026
-8.399999999999999,1.0,0.002772579512326393
-8.7,1.0,0.002772579512326393
-9.0,0.9999256985170472,0.0027723735055570223
-9.3,1.0,0.002772579512326393
-9.599999999999998,0.9993144562726033,0.002770678787833009
-9.899999999999999,1.0,0.002772579512326393
-10.2,0.9999879056890604,0.0027725459798876658
-10.5,1.0,0.002772579512326393
-10.799999999999997,0.9974179245133455,0.002765420502732815
-11.099999999999998,1.0,0.002772579512326393
-11.399999999999999,0.9966235272815342,0.0027632179732432456
-11.7,0.9959293116501611,0.002761293205206564
-12.0,0.9993910318563111,0.0027708910997275415
-12.299999999999997,0.9982001379882671,0.002767589251787648
-12.599999999999998,1.0,0.002772579512326393
-12.899999999999999,1.0,0.002772579512326393
-13.2,0.9983365529208262,0.0027679674730348366
-13.5,0.9987521124887325,0.0027691196449789648
-13.799999999999997,1.0,0.002772579512326393
-14.100000000000001,1.0,0.002772579512326393
-14.399999999999999,0.9996471878325236,0.0027716013125391485
-14.699999999999996,0.9995881393226466,0.00277143759585043
-15.0,1.0,0.002772579512326393
-15.299999999999997,1.0,0.002772579512326393
-15.600000000000001,0.9979326483340769,0.002766847615452681
-15.899999999999999,0.9998416373619295,0.0027721404393205606
-16.199999999999996,1.0,0.002772579512326393
-16.5,0.9978910307557146,0.002766732227407561
-16.799999999999997,1.0,0.002772579512326393
-17.1,0.9982840870456051,0.002767822007224102
-17.4,1.0,0.002772579512326393
-17.699999999999996,1.0,0.002772579512326393
-18.0,1.0,0.002772579512326393
-18.0,-1.0,-0.002772579512326393
-17.7,-1.0,-0.002772579512326393
-17.4,-1.0,-0.002772579512326393
-17.1,-1.0,-0.002772579512326393
-16.8,-0.9992743204016225,-0.002770567507939418
-16.5,-1.0,-0.002772579512326393
-16.2,-0.9983067829570377,-0.002767884933443154
-15.9,-1.0,-0.002772579512326393
-15.6,-0.9984865229946714,-0.002768383276989042
-15.3,-1.0,-0.002772579512326393
-15.0,-0.998442017831315,-0.0027682598828849274
-14.7,-0.9997380975848305,-0.002771853367055865
-14.4,-1.0,-0.002772579512326393
-14.1,-0.9975017025008831,-0.0027656527838646455
-13.8,-0.9971165856889548,-0.00276458501688204
-13.5,-1.0,-0.002772579512326393
-13.2,-1.0,-0.002772579512326393
-12.9,-1.0,-0.002772579512326393
-12.600000000000001,-1.0,-0.002772579512326393
-12.3,-0.9978028264804861,-0.0027664876740411625
-12.0,-1.0,-0.002772579512326393
-11.7,-1.0,-0.002772579512326393
-11.4,-1.0,-0.002772579512326393
-11.100000000000001,-1.0,-0.002772579512326393
-10.8,-1.0,-0.002772579512326393
-10.5,-0.9974858613725711,-0.0027656088630768354
-10.2,-1.0,-0.002772579512326393
-9.9,-0.9980681567625419,-0.00276722332334519
-9.6,-0.9999733508061724,-0.002772505625317567
-9.3,-1.0,-0.002772579512326393
-9.0,-1.0,-0.002772579512326393
-8.700000000000001,-1.0,-0.002772579512326393
-8.4,-0.9999840818016104,-0.0027725353778556643
-8.1,-1.0,-0.002772579512326393
-7.800000000000001,-1.0,-0.002772579512326393
-7.5,-1.0,-0.002772579512326393
-7.200000000000001,-1.0,-0.002772579512326393
-6.9,-0.9966918849015604,-0.0027634075001800418
-6.6,-1.0,-0.002772579512326393
-6.300000000000001,-1.0,-0.002772579512326393
-6.0,-0.9993253473268919,-0.002770708984146997
-5.700000000000001,-0.9971854555840399,-0.0027647759641421694
-5.4,-1.0,-0.002772579512326393
-5.1,-1.0,-0.002772579512326393
-4.800000000000001,-1.0,-0.002772579512326393
-4.5,-1.0,-0.002772579512326393
-4.200000000000001,-0.9985301458651336,-0.0027685042248659537
-3.9000000000000004,-1.0,-0.002772579512326393
-3.6000000000000014,-0.9998571131009587,-0.002772183347037531
-3.3000000000000007,-1.0,-0.002772579512326393
-3.0,-0.9990904172857401,-0.00277005762192807
-2.700000000000001,-1.0,-0.002772579512326393
-2.4000000000000004,-1.0,-0.002772579512326393
-2.1000000000000014,-1.0,-0.002772579512326393
-1.8000000000000007,-1.0,-0.002772579512326393
-1.5,-0.9973283244849461,-0.0027651720795297706
-1.1999999999999993,-1.0,-0.002772579512326393
-0.9000000000000021,-0.9994138973728747,-0.0027709544961903045
-0.6000000000000014,-1.0,-0.002772579512326393
-0.3000000000000007,-1.0,-0.002772579512326393
0.0,-1.0,-0.002772579512326393
0.3000000000000007,-0.9986847634348797,-0.002768932914372078
0.5999999999999979,-1.0,-0.002772579512326393
0.8999999999999986,-1.0,-0.002772579512326393
1.1999999999999993,-0.9994331762474196,-0.0027710079484028886
1.5,-0.9965414260856488,-0.0027629903411495963
1.8000000000000007,-0.9962999575206227,-0.002762320850353334
2.099999999999998,-0.9942895531512744,-0.0027567468443873877
2.3999999999999986,-0.9906868913995898,-0.0027467581782248244
2.6999999999999993,-0.9807900521788266,-0.002719318404564549
3.0,-0.9521462003164782,-0.002639901047736889
3.3000000000000007,-0.9032153593764245,-0.0025042364006255947
3.599999999999998,-0.8095824870000286,-0.0022446318169945276
3.8999999999999986,-0.6340651847040814,-0.0017579961405899862
4.199999999999999,-0.3567945122430159,-0.0009892411547554744
4.5,0.0016623689053299636,4.60904996884631e-06
4.800000000000001,0.36020016529727966,0.0009986835986398178
5.099999999999998,0.6342377170859634,0.0017584745003372056
5.399999999999999,0.8123310161671099,0.002252252332652209
5.699999999999999,0.9026550675282948,0.002502682946926547
6.0,0.9557687063339362,0.0026499447337041725
6.300000000000001,0.9790139788968752,0.0027143941001706202
6.599999999999998,0.9913069868399322,0.0027484774421384054
6.899999999999999,0.998812770300924,0.002769287823586309
7.199999999999999,1.0,0.002772579512326393
7.5,0.9966040889117741,0.0027631640788174957
7.800000000000001,0.9961002762012728,0.0027617672180183105
8.099999999999998,1.0,0.002772579512326393
8.399999999999999,0.9978533926369259,0.0027666278727305244
8.7,0.9999201178404759,0.002772358032687496
9.0,1.0,0.002772579512326393
9.3,0.9967001169484244,0.002763430324184521
9.599999999999998,0.9957742344674106,0.0027608632413868408
9.899999999999999,1.0,0.002772579512326393
10.2,1.0,0.002772579512326393
10.5,0.9995077820527822,0.0027712147989303374
10.799999999999997,1.0,0.002772579512326393
11.099999999999998,0.9982788322732072,0.0027678074379498103
11.399999999999999,0.9969729467017231,0.0027641867663688708
11.7,0.9996666598382803,0.002771655300223373
12.0,0.9980565682296352,0.002767191193216275
12.299999999999997,0.9967130305586421,0.002763466128195641
12.599999999999998,1.0,0.002772579512326393
12.899999999999999,0.9998772012266435,0.002772239042963246
13.2,1.0,0.002772579512326393
13.5,0.9980214097787685,0.0027670937136157177
13.799999999999997,0.9986838822564874,0.0027689304712349206
14.100000000000001,0.998001913870057,0.0027670396596586495
14.399999999999999,0.998226716230219,0.002767662942076757
14.699999999999996,1.0,0.002772579512326393
15.0,0.9984340507593722,0.002768237793544485
15.299999999999997,1.0,0.002772579512326393
15.600000000000001,1.0,0.002772579512326393
15.899999999999999,1.0,0.002772579512326393
16.199999999999996,0.9972144219078701,0.0027648562755781684
16.5,1.0,0.002772579512326393
16.799999999999997,0.9998210240761348,0.0027720832873466845
17.1,0.9999719405396963,0.0027725017152416278
17.4,0.997100272356167,0.002764539786869776
17.699999999999996,0.9990796123745413,0.0027700276644526474
18.0,1.0,0.002772579512326393
