B_ext (T),Mz/Ms,Moment_Am2
14.399999999999999,0.9994340892085012,0.0025231567969274593
14.699999999999996,1.0,0.0025245854870986693
15.0,0.997978238228079,0.0025194813766709068
15.299999999999997,1.0,0.0025245854870986693
15.600000000000001,0.9998656060826397,0.002524246198165348
15.899999999999999,0.9976041543080207,0.002518536969835371
16.199999999999996,1.0,0.0025245854870986693
16.5,0.9988252837968761,0.0025216198156208032
16.799999999999997,1.0,0.0025245854870986693
17.1,0.9999077320414237,0.002524352548749524
17.4,1.0,0.0025245854870986693
17.699999999999996,1.0,0.0025245854870986693
18.0,1.0,0.0025245854870986693
